objectid,event_time_utc,event_time_epoch_ms,city_twp,display_address,incident_type,agency_type,agency_name,latitude,longitude
2,2026-07-09T18:16:00Z,1783620960000,KENTWOOD,4600 BLOCK OF BOWEN BLVD SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
2,2026-07-09T18:17:00Z,1783621020000,GRANDVILLE,3400 BLOCK OF CENTURY CENTER ST SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-07-09T18:17:00Z,1783621020000,GRANDVILLE,3400 BLOCK OF CENTURY CENTER ST SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
2,2026-07-09T18:29:00Z,1783621740000,BYRON TWP,2300 BLOCK OF 84TH ST SW,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-09T18:31:00Z,1783621860000,CASCADE TWP,6100 BLOCK OF CHARLEVOIX WOODS CT SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-07-09T18:31:00Z,1783621860000,GRAND RAPIDS TWP,2100 BLOCK OF EMERALD LAKE DR NE,MEDICAL EMERGENCY,Fire,GRAND RAPIDS TWP FIRE,,
1,2026-07-09T18:40:00Z,1783622400000,KENTWOOD,STANFORD DR SE / VALLEY LANE DR SE,FOUND PROPERTY,Police,KENTWOOD POLICE,,
5,2026-07-09T18:47:00Z,1783622820000,CASCADE TWP,5800 BLOCK OF KRAFT AVE SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-07-09T18:48:00Z,1783622880000,CEDAR SPRINGS,4100 BLOCK OF 17 MILE RD NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
3,2026-07-09T18:48:00Z,1783622880000,CASCADE TWP,SNOW AVE SE / GRAND RIVER DR SE,TRAFFIC HAZARD,Police,KENT CO SHERIFF,,
4,2026-07-09T18:49:00Z,1783622940000,KENTWOOD,2900 BLOCK OF SWANSEA DR SE,STOLEN VEHICLE,Police,KENTWOOD POLICE,,
2,2026-07-09T18:53:00Z,1783623180000,CALEDONIA TWP,10000 BLOCK OF CROSSROADS CT SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-09T18:54:00Z,1783623240000,ALPINE TWP,4000 BLOCK OF ALPINE AVE NW,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-07-09T19:03:00Z,1783623780000,CALEDONIA TWP,68TH ST SE / PINE EDGE DR SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-07-09T19:05:00Z,1783623900000,KENTWOOD,5300 BLOCK OF NEWCASTLE DR SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
8,2026-07-09T19:07:00Z,1783624020000,KENTWOOD,600 BLOCK OF JENNIFER ST SE,STOLEN VEHICLE,Police,KENTWOOD POLICE,,
1,2026-07-09T19:08:00Z,1783624080000,GRANDVILLE,4000 BLOCK OF KENOWA AVE SW,WELFARE CHECK,Police,GRANDVILLE POLICE,,
8,2026-07-09T19:09:00Z,1783624140000,ALPINE TWP,4800 BLOCK OF BOWDOIN PINES PL NW,MISSING PERSON,Police,KENT CO SHERIFF,,
12,2026-07-09T19:16:00Z,1783624560000,WALKER,US-131 NB NO I-96,GENERAL ASSIST,Police,MICHIGAN STATE POLICE,43.02214083,-85.66728881
13,2026-07-09T19:17:00Z,1783624620000,COURTLAND TWP,12900 BLOCK OF CRINNION AVE NE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
6,2026-07-09T19:20:00Z,1783624800000,ALPINE TWP,200 BLOCK OF 7 MILE RD NW,MEDICAL EMERGENCY,Fire,ALPINE TWP FIRE,,
7,2026-07-09T19:20:00Z,1783624800000,CASCADE TWP,5900 BLOCK OF 28TH ST SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
5,2026-07-09T19:21:00Z,1783624860000,KENTWOOD,5300 BLOCK OF KELLOGG WOODS DR SE,ASSAULT,Police,KENTWOOD POLICE,,
2,2026-07-09T19:24:00Z,1783625040000,CASCADE TWP,5900 BLOCK OF 28TH ST SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-07-09T19:25:00Z,1783625100000,WYOMING,3400 BLOCK OF S DIVISION AVE,FRAUD,Police,WYOMING POLICE,,
3,2026-07-09T19:28:00Z,1783625280000,GRANDVILLE,3700 BLOCK OF RIVERTOWN PKWY SW,DISORDERLY PERSON,Police,GRANDVILLE POLICE,,
15,2026-07-09T19:28:00Z,1783625280000,COURTLAND TWP,11600 BLOCK OF SHANER AVE NE,LARCENY,Police,KENT CO SHERIFF,,
4,2026-07-09T19:28:00Z,1783625280000,CANNON TWP,6100 BLOCK OF PICKEREL DR NE,DEER PERMIT,Police,KENT CO SHERIFF,,
3,2026-07-09T19:30:00Z,1783625400000,SOLON TWP,13800 BLOCK OF PRIMROSE LN NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-07-09T19:31:00Z,1783625460000,GRANDVILLE,CHICAGO DR SW / FRANKLIN AVE SW,VEHICLE CRASH,Police,GRANDVILLE POLICE,,
1,2026-07-09T19:32:00Z,1783625520000,GAINES TWP,7100 BLOCK OF MADISON AVE SE,FIRE ALARM,Fire,GAINES TWP FIRE,,
13,2026-07-09T19:34:00Z,1783625640000,COURTLAND TWP,5100 BLOCK OF 13 MILE RD NE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
6,2026-07-09T19:35:00Z,1783625700000,KENT CITY,0 BLOCK OF S MAIN ST NW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-09T19:37:00Z,1783625820000,GRANDVILLE,4000 BLOCK OF LILA AVE SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
2,2026-07-09T19:40:00Z,1783626000000,GAINES TWP,1800 BLOCK OF MARKETPLACE DR SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-09T19:43:00Z,1783626180000,BYRON TWP,2300 BLOCK OF BYRON VIEW DR SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
2,2026-07-09T19:43:00Z,1783626180000,WALKER,300 BLOCK OF WILSON AVE NW,FRAUD,Police,WALKER POLICE,,
15,2026-07-09T19:44:00Z,1783626240000,PLAINFIELD TWP,6700 BLOCK OF NORTHLAND DR NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-07-09T19:49:00Z,1783626540000,NELSON TWP,13400 BLOCK OF SHANER AVE NE,MEDICAL EMERGENCY,Fire,CEDAR SPRINGS FIRE,,
12,2026-07-09T19:49:00Z,1783626540000,WYOMING,US-131 NB NO 28TH-WY,VEHICLE CRASH,Police,WYOMING POLICE,42.91402608,-85.6778398
7,2026-07-09T19:51:00Z,1783626660000,CALEDONIA TWP,6200 BLOCK OF WHITNEYVILLE AVE SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
12,2026-07-09T19:54:00Z,1783626840000,WYOMING,1600 BLOCK OF TRENTWOOD ST SW,HARASSMENT,Police,WYOMING POLICE,,
4,2026-07-09T19:56:00Z,1783626960000,BYRON TWP,6800 BLOCK OF EDGEVIEW AVE SW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
2,2026-07-09T19:56:00Z,1783626960000,GRANDVILLE,4600 BLOCK OF IVANREST AVE SW,VEHICLE CRASH,Police,GRANDVILLE POLICE,,
9,2026-07-09T19:58:00Z,1783627080000,CALEDONIA TWP,BROADMOOR AVE SE / VALLEY POINT INDUSTRIAL DR SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-07-09T19:58:00Z,1783627080000,WYOMING,400 BLOCK OF 54TH ST SW,FRAUD,Police,WYOMING POLICE,,
1,2026-07-09T20:00:00Z,1783627200000,CASCADE TWP,28TH ST SE / BUTTRICK AVE SE,WIRE DOWN,Fire,CASCADE TWP FIRE,,
1,2026-07-09T20:00:00Z,1783627200000,CASCADE TWP,8300 BLOCK OF 28TH ST SE,WIRE DOWN,Fire,CASCADE TWP FIRE,,
1,2026-07-09T20:03:00Z,1783627380000,WALKER,3200 BLOCK OF ALPINE AVE NW,OBSCENITY,Police,WALKER POLICE,,
2,2026-07-09T20:05:00Z,1783627500000,VERGENNES TWP,600 BLOCK OF FORSTROM DR SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-09T20:08:00Z,1783627680000,GRANDVILLE,3100 BLOCK OF 44TH ST SW,FRAUD,Police,GRANDVILLE POLICE,,
4,2026-07-09T20:17:00Z,1783628220000,GAINES TWP,6200 BLOCK OF KALAMAZOO AVE SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
3,2026-07-09T20:18:00Z,1783628280000,KENTWOOD,4300 BLOCK OF WALNUT HILLS DR SE,WELFARE CHECK,Police,KENTWOOD POLICE,,
2,2026-07-09T20:22:00Z,1783628520000,KENTWOOD,3700 BLOCK OF 29TH ST SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
1,2026-07-09T20:25:00Z,1783628700000,GAINES TWP,BENT GRASS DR SE / 68TH ST SE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
9,2026-07-09T20:26:00Z,1783628760000,PLAINFIELD TWP,EAST BELTLINE AVE NE / CLEAR VISTA CT NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-07-09T20:29:00Z,1783628940000,WYOMING,WILSON AVE SW / 52ND ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
15,2026-07-09T20:30:00Z,1783629000000,WALKER,I-96 WB AT US-131,WELFARE CHECK,Police,WALKER POLICE,43.02126108,-85.66802815
5,2026-07-09T20:32:00Z,1783629120000,GRAND RAPIDS,600 BLOCK OF OTTAWA AVE NW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
4,2026-07-09T20:35:00Z,1783629300000,CALEDONIA TWP,8300 BLOCK OF BROADMOOR AVE SE,MEDICAL EMERGENCY,Fire,CALEDONIA TWP FIRE,,
3,2026-07-09T20:36:00Z,1783629360000,PLAINFIELD TWP,1600 BLOCK OF 10 MILE RD NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
2,2026-07-09T20:38:00Z,1783629480000,GRANDVILLE,4000 BLOCK OF LILA AVE SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-07-09T20:38:00Z,1783629480000,GRANDVILLE,4000 BLOCK OF LILA AVE SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
6,2026-07-09T20:45:00Z,1783629900000,CASCADE TWP,4900 BLOCK OF 28TH ST SE,TRESPASSING,Police,KENT CO SHERIFF,,
3,2026-07-09T20:46:00Z,1783629960000,WALKER,300 BLOCK OF WILSON AVE NW,FRAUD,Police,WALKER POLICE,,
2,2026-07-09T20:47:00Z,1783630020000,WYOMING,1700 BLOCK OF WENDLER AVE SW,PARKING VIOLATION,Police,WYOMING POLICE,,
6,2026-07-09T20:49:00Z,1783630140000,SOLON TWP,3100 BLOCK OF WIERSMA ST NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-09T20:53:00Z,1783630380000,GAINES TWP,6600 BLOCK OF PLAZA CENTER AVE SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-07-09T20:53:00Z,1783630380000,GAINES TWP,68TH ST SE / PLAZA CENTER AVE SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
2,2026-07-09T21:01:00Z,1783630860000,WYOMING,2500 BLOCK OF LONGSTREET AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
3,2026-07-09T21:01:00Z,1783630860000,WYOMING,3200 BLOCK OF HIGHGATE AVE SW,BURGLAR ALARM,Police,WYOMING POLICE,,
1,2026-07-09T21:06:00Z,1783631160000,CALEDONIA,9100 BLOCK OF SOUTH RODGERS CT SE,MEDICAL EMERGENCY,Fire,CALEDONIA TWP FIRE,,
2,2026-07-09T21:12:00Z,1783631520000,ADA TWP,6700 BLOCK OF E FULTON ST,VEHICLE CRASH,Police,KENT CO SHERIFF,,
5,2026-07-09T21:14:00Z,1783631640000,CANNON TWP,BELDING RD NE / RAMSDELL DR NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
4,2026-07-09T21:15:00Z,1783631700000,CASCADE TWP,BURTON ST SE / BURTON POINTE BLVD SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
2,2026-07-09T21:22:00Z,1783632120000,KENTWOOD,4400 BLOCK OF 28TH ST SE,FOUND PROPERTY,Police,KENTWOOD POLICE,,
2,2026-07-09T21:25:00Z,1783632300000,ALGOMA TWP,4700 BLOCK OF 14 MILE RD NE,BROADCAST,Police,KENT CO SHERIFF,,
1,2026-07-09T21:30:00Z,1783632600000,KENTWOOD,4300 BLOCK OF AIR LANE DR SE,MISC FIRE,Fire,KENTWOOD FIRE,,
2,2026-07-09T21:38:00Z,1783633080000,SPENCER TWP,14100 BLOCK OF COOPER CREEK DR NE,MEDICAL EMERGENCY,Fire,SPENCER TWP FIRE,,
1,2026-07-09T21:42:00Z,1783633320000,CEDAR SPRINGS,13300 BLOCK OF LARRAY LN NE,911 HANG UP,Police,KENT CO SHERIFF,,
3,2026-07-09T21:43:00Z,1783633380000,PLAINFIELD TWP,4100 BLOCK OF WEST RIVER DR NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-07-09T21:47:00Z,1783633620000,KENTWOOD,4800 BLOCK OF BURTON ST SE,FOUND PROPERTY,Police,KENTWOOD POLICE,,
1,2026-07-09T21:49:00Z,1783633740000,WYOMING,3800 BLOCK OF EASTERN AVE SE,BURGLAR ALARM,Police,WYOMING POLICE,,
4,2026-07-09T21:52:00Z,1783633920000,TYRONE TWP,2000 BLOCK OF 21 MILE RD NW,MEDICAL EMERGENCY,Fire,KENT CITY FIRE,,
1,2026-07-09T21:52:00Z,1783633920000,BYRON TWP,2100 BLOCK OF 76TH ST SW,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
2,2026-07-09T22:00:00Z,1783634400000,KENTWOOD,4500 BLOCK OF 28TH ST SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
7,2026-07-09T22:06:00Z,1783634760000,SOLON TWP,13300 BLOCK OF PINE ISLAND DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
6,2026-07-09T22:07:00Z,1783634820000,WYOMING,3500 BLOCK OF STONEVALLEY LN SW,MISC FIRE,Fire,WYOMING FIRE,,
1,2026-07-09T22:08:00Z,1783634880000,WALKER,300 BLOCK OF WILSON AVE NW,FRAUD,Police,WALKER POLICE,,
4,2026-07-09T22:10:00Z,1783635000000,CASCADE TWP,5900 BLOCK OF GOLDEN HOLLOW DR SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
3,2026-07-09T22:10:00Z,1783635000000,CASCADE TWP,5900 BLOCK OF GOLDEN HOLLOW DR SE,BROADCAST,Police,KENT CO SHERIFF,,
13,2026-07-09T22:12:00Z,1783635120000,GRAND RAPIDS,I-96 EB WO MONROE,GENERAL ASSIST,Police,MICHIGAN STATE POLICE,43.02107398,-85.66031916
2,2026-07-09T22:14:00Z,1783635240000,KENTWOOD,4300 BLOCK OF S DIVISION AVE,911 HANG UP,Police,KENTWOOD POLICE,,
2,2026-07-09T22:14:00Z,1783635240000,WYOMING,44TH ST SE / S DIVISION AVE,911 HANG UP,Police,KENTWOOD POLICE,,
3,2026-07-09T22:14:00Z,1783635240000,WYOMING,44TH ST SE / S DIVISION AVE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-07-09T22:21:00Z,1783635660000,GRANDVILLE,4300 BLOCK OF WIMBLEDON DR SW,FIELD INVESTIGATION,Police,MICHIGAN STATE POLICE,,
7,2026-07-09T22:29:00Z,1783636140000,KENTWOOD,44TH ST SE / S DIVISION AVE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-07-09T22:29:00Z,1783636140000,WALKER,3200 BLOCK OF ALPINE AVE NW,DISORDERLY PERSON,Police,WALKER POLICE,,
9,2026-07-09T22:35:00Z,1783636500000,CALEDONIA TWP,M-6 WB EO BROADMOOR,VEHICLE CRASH,Police,KENT CO SHERIFF,42.85187539,-85.53591944
4,2026-07-09T22:40:00Z,1783636800000,GRANDVILLE,4500 BLOCK OF POTOMAC AVE SW,VEHICLE CRASH,Police,GRANDVILLE POLICE,,
4,2026-07-09T22:40:00Z,1783636800000,WYOMING,34TH ST SW / SHARON AVE SW,LOUD NOISE,Police,WYOMING POLICE,,
3,2026-07-09T22:42:00Z,1783636920000,KENTWOOD,5900 BLOCK OF LEISURE SOUTH DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-07-09T22:46:00Z,1783637160000,WYOMING,36TH ST SW / BURLINGAME AVE SW,GENERAL ASSIST,Police,MICHIGAN STATE POLICE,,
7,2026-07-09T22:49:00Z,1783637340000,VERGENNES TWP,300 BLOCK OF RIVER PINE DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-07-09T22:49:00Z,1783637340000,SPARTA,200 BLOCK OF HARPER DR NW,WELFARE CHECK,Police,SPARTA POLICE,,
1,2026-07-09T22:50:00Z,1783637400000,WYOMING,28TH ST SW / BUCHANAN AVE SW,VEHICLE CRASH,Police,WYOMING POLICE,,
2,2026-07-09T22:53:00Z,1783637580000,EAST GRAND RAPIDS,CASCADE RD SE / MANHATTAN RD SE,VEHICLE CRASH,Police,EAST GRAND RAPIDS POLICE,,
7,2026-07-09T22:54:00Z,1783637640000,LOWELL TWP,12600 BLOCK OF 36TH ST SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
6,2026-07-09T22:59:00Z,1783637940000,BYRON TWP,2600 BLOCK OF 84TH ST SW,ANIMAL INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-09T22:59:00Z,1783637940000,WYOMING,S DIVISION AVE / HIMES ST SE,ORDINANCE VIOLATION,Police,WYOMING POLICE,,
5,2026-07-09T23:00:00Z,1783638000000,GRAND RAPIDS TWP,400 BLOCK OF SADDLEBACK DR NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-09T23:06:00Z,1783638360000,KENTWOOD,4700 BLOCK OF N BRETON CT SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
3,2026-07-09T23:06:00Z,1783638360000,KENTWOOD,2200 BLOCK OF CREEKRIDGE DR SE,BURGLARY,Police,KENTWOOD POLICE,,
2,2026-07-09T23:08:00Z,1783638480000,WALKER,4500 BLOCK OF LAKE MICHIGAN DR NW,BURGLAR ALARM,Police,WALKER POLICE,,
5,2026-07-09T23:09:00Z,1783638540000,WALKER,300 BLOCK OF WILSON AVE NW,DAMAGE TO PROPERTY,Police,WALKER POLICE,,
1,2026-07-09T23:13:00Z,1783638780000,GAINES TWP,200 BLOCK OF N KENBROOK ST SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
1,2026-07-09T23:15:00Z,1783638900000,CALEDONIA TWP,5800 BLOCK OF DUNCAN COVE LN SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
6,2026-07-09T23:26:00Z,1783639560000,WYOMING,BURTON ST SW / GALEWOOD AVE SW,WELFARE CHECK,Police,WYOMING POLICE,,
3,2026-07-09T23:29:00Z,1783639740000,GRANDVILLE,3500 BLOCK OF RIVERTOWN POINT CT SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
2,2026-07-09T23:29:00Z,1783639740000,GRANDVILLE,3500 BLOCK OF RIVERTOWN POINT CT SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
1,2026-07-09T23:30:00Z,1783639800000,KENTWOOD,4000 BLOCK OF 28TH ST SE,DISORDERLY PERSON,Police,KENTWOOD POLICE,,
1,2026-07-09T23:36:00Z,1783640160000,ADA TWP,7100 BLOCK OF DRIFTWOOD DR SE,MEDICAL EMERGENCY,Fire,ADA TWP FIRE,,
1,2026-07-09T23:44:00Z,1783640640000,LOWELL,600 BLOCK OF N MONROE ST SE,WELFARE CHECK,Police,LOWELL POLICE,,
1,2026-07-09T23:52:00Z,1783641120000,ROCKFORD,200 BLOCK OF MARCELL DR NE,FIREWORKS,Police,ROCKFORD POLICE,,
3,2026-07-09T23:54:00Z,1783641240000,CASCADE TWP,2400 BLOCK OF CASCADE SPRINGS DR SE,FIRE INVESTIGATION,Fire,CASCADE TWP FIRE,,
2,2026-07-09T23:57:00Z,1783641420000,WYOMING,1800 BLOCK OF DELWOOD AVE SW,BARKING DOG,Police,WYOMING POLICE,,
1,2026-07-10T00:00:00Z,1783641600000,WYOMING,CENTER DR SW / MAIN ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
2,2026-07-10T00:07:00Z,1783642020000,KENTWOOD,2800 BLOCK OF EAST PARIS AVE SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-07-10T00:08:00Z,1783642080000,CEDAR SPRINGS,13400 BLOCK OF DARCY CIR NE,OPEN DOOR,Police,KENT CO SHERIFF,,
1,2026-07-10T00:09:00Z,1783642140000,GAINES TWP,100 BLOCK OF 60TH ST SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-10T00:16:00Z,1783642560000,WALKER,WILSON AVE NW / LAKE MICHIGAN DR NW,VEHICLE CRASH,Police,WALKER POLICE,,
4,2026-07-10T00:30:00Z,1783643400000,KENTWOOD,44TH ST SE / AIR LANE DR SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
2,2026-07-10T00:30:00Z,1783643400000,KENTWOOD,44TH ST SE / BROADMOOR AVE SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-07-10T00:31:00Z,1783643460000,KENTWOOD,44TH ST SE / BROADMOOR AVE SE,VEHICLE CRASH,Police,KENTWOOD FIRE,,
2,2026-07-10T00:33:00Z,1783643580000,ALPINE TWP,3900 BLOCK OF ALPINE AVE NW,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-10T00:37:00Z,1783643820000,LOWELL,600 BLOCK OF N MONROE ST SE,HARASSMENT,Police,LOWELL POLICE,,
2,2026-07-10T00:41:00Z,1783644060000,WYOMING,100 BLOCK OF 50TH ST SW,CARBON MONOXIDE INVESTIGATION,Fire,WYOMING FIRE,,
1,2026-07-10T00:47:00Z,1783644420000,WYOMING,44TH ST SE / S DIVISION AVE,DISORDERLY PERSON,Police,WYOMING POLICE,,
1,2026-07-10T00:55:00Z,1783644900000,KENTWOOD,3300 BLOCK OF PHEASANT RIDGE DR SE,911 HANG UP,Police,KENTWOOD POLICE,,
5,2026-07-10T00:56:00Z,1783644960000,BYRON TWP,US-131 SB NO 68TH,WEAPONS VIOLATION,Police,KENT CO SHERIFF,42.84190555,-85.67833527
4,2026-07-10T01:03:00Z,1783645380000,GRAND RAPIDS TWP,1500 BLOCK OF SHERIN DR NE,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
1,2026-07-10T01:04:00Z,1783645440000,GAINES TWP,4500 BLOCK OF 68TH ST SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
1,2026-07-10T01:05:00Z,1783645500000,ALPINE TWP,3900 BLOCK OF YORKLAND DR NW,STRUCTURE FIRE,Fire,ALPINE TWP FIRE,,
1,2026-07-10T01:06:00Z,1783645560000,GRANDVILLE,2700 BLOCK OF GRAND CASTLE BLVD SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
1,2026-07-10T01:14:00Z,1783646040000,KENT CITY,100 BLOCK OF KENTRIDGE DR NW,HARASSMENT,Police,KENT CO SHERIFF,,
2,2026-07-10T01:34:00Z,1783647240000,PLAINFIELD TWP,2200 BLOCK OF ROGUE RIVER RD NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-10T01:39:00Z,1783647540000,WYOMING,FOREST GROVE AVE SW / WALDRON ST SW,FIREWORKS,Police,WYOMING POLICE,,
3,2026-07-10T01:42:00Z,1783647720000,CALEDONIA TWP,CHERRY VALLEY AVE SE / BLACK CHERRY WAY SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-07-10T01:44:00Z,1783647840000,PLAINFIELD TWP,2200 BLOCK OF ROGUE RIVER RD NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
2,2026-07-10T01:47:00Z,1783648020000,GRAND RAPIDS TWP,3200 BLOCK OF EAGLE PARK DR NE,BURGLAR ALARM,Police,KENT CO SHERIFF,,
3,2026-07-10T01:48:00Z,1783648080000,KENT CITY,300 BLOCK OF S MAIN ST NW,RECKLESS DRIVER,Police,KENT CO SHERIFF,,
1,2026-07-10T01:51:00Z,1783648260000,EAST GRAND RAPIDS,800 BLOCK OF LAKESIDE DR SE,PROPERTY CHECK,Police,EAST GRAND RAPIDS POLICE,,
1,2026-07-10T01:55:00Z,1783648500000,WYOMING,BURLINGAME AVE SW / 44TH ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-07-10T02:03:00Z,1783648980000,KENT CITY,100 BLOCK OF S 1ST ST NW,MEDICAL EMERGENCY,Fire,KENT CITY FIRE,,
2,2026-07-10T02:13:00Z,1783649580000,PLAINFIELD TWP,3800 BLOCK OF PLAINFIELD AVE NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
1,2026-07-10T02:14:00Z,1783649640000,GRANDVILLE,4400 BLOCK OF LUCAS DR SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-07-10T02:23:00Z,1783650180000,GAINES TWP,6100 BLOCK OF KRAN AVE SE,911 HANG UP,Police,KENT CO SHERIFF,,
1,2026-07-10T02:30:00Z,1783650600000,WALKER,4500 BLOCK OF DUTCHESS CT NW,WELFARE CHECK,Police,WALKER POLICE,,
1,2026-07-10T02:42:00Z,1783651320000,KENTWOOD,4400 BLOCK OF MORNINGSIDE DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-07-10T02:43:00Z,1783651380000,GAINES TWP,N SWORD ST SW / S DIVISION AVE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
2,2026-07-10T02:53:00Z,1783651980000,WYOMING,6300 BLOCK OF ROSE MALLOW AVE SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-10T02:57:00Z,1783652220000,GAINES TWP,1100 BLOCK OF WOODFIELD EAST DR SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
2,2026-07-10T03:01:00Z,1783652460000,PLAINFIELD TWP,PINE ISLAND DR NE / 10 MILE RD NE,DEER PERMIT,Police,KENT CO SHERIFF,,
1,2026-07-10T03:04:00Z,1783652640000,WYOMING,0 BLOCK OF 28TH ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
1,2026-07-10T03:05:00Z,1783652700000,NELSON TWP,16900 BLOCK OF MYERS LAKE AVE NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
3,2026-07-10T03:11:00Z,1783653060000,SPARTA TWP,1200 BLOCK OF TREEWAY DR NW,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-10T03:29:00Z,1783654140000,WYOMING,2500 BLOCK OF FOX RUN RD SW,DISORDERLY PERSON,Police,WYOMING POLICE,,
2,2026-07-10T03:37:00Z,1783654620000,SPARTA TWP,1400 BLOCK OF WOODPARK DR NW,FIREWORKS,Police,KENT CO SHERIFF,,
1,2026-07-10T03:42:00Z,1783654920000,ALPINE TWP,4200 BLOCK OF ALPENHORN DR NW,FIRE INVESTIGATION,Fire,ALPINE TWP FIRE,,
1,2026-07-10T03:55:00Z,1783655700000,KENTWOOD,4500 BLOCK OF JULIVAN AVE SE,WELFARE CHECK,Police,KENTWOOD POLICE,,
